ID,AGE,JOB,MARITAL,EDUCATION,DEFAULT,BALANCE,HOUSING,LOAN,CONTACT,DAY,MONTH,DURATION,CAMPAIGN,PDAYS,PREVIOUS,POUTCOME,TARGET
cl/33814,23,student,single,tertiary,no,577,no,no,cellular,27,apr,44,3,-1,0,,no
cl/18467,46,blue-collar,divorced,unknown,no,2391,yes,no,cellular,31,jul,148,2,-1,0,,no
cl/1877,38,blue-collar,married,secondary,no,171,yes,no,,9,may,286,5,-1,0,,no
cl/39734,58,retired,married,secondary,no,3382,no,yes,cellular,28,may,294,2,309,2,failure,no
cl/39485,37,entrepreneur,married,primary,no,0,no,no,cellular,25,may,163,1,-1,0,,no
cl/29934,41,self-employed,single,tertiary,no,-94,yes,no,cellular,4,feb,1164,1,203,1,failure,yes
cl/35541,40,admin.,married,secondary,no,168,yes,no,cellular,7,may,249,2,169,1,failure,no
cl/33025,56,blue-collar,married,secondary,no,1686,no,no,telephone,17,apr,100,2,-1,0,,no
cl/18037,38,entrepreneur,married,primary,no,0,yes,no,cellular,30,jul,172,4,-1,0,,no
cl/5724,37,admin.,married,secondary,no,-255,yes,no,,26,may,96,2,-1,0,,no
cl/14835,26,self-employed,single,secondary,no,166,yes,no,cellular,16,jul,83,2,-1,0,,no
cl/12289,50,management,married,tertiary,no,-94,no,yes,,25,jun,75,1,-1,0,,no
cl/33305,36,blue-collar,married,secondary,no,0,yes,yes,cellular,20,apr,240,1,326,1,success,no
cl/30727,47,self-employed,married,tertiary,no,-80,yes,no,cellular,6,feb,150,3,270,2,failure,no
cl/1728,46,blue-collar,married,secondary,no,-3,yes,no,,9,may,92,2,-1,0,,no
cl/28273,45,blue-collar,married,secondary,no,4022,yes,no,cellular,29,jan,244,3,-1,0,,no
cl/43816,27,admin.,single,secondary,no,1408,no,no,cellular,27,may,242,2,-1,0,,no
cl/9519,47,admin.,married,secondary,no,1383,yes,no,,6,jun,460,8,-1,0,,no
cl/16355,28,blue-collar,single,secondary,no,371,yes,no,cellular,23,jul,159,2,-1,0,,no
cl/43697,40,admin.,married,secondary,no,260,yes,no,cellular,13,may,306,1,181,5,success,yes
cl/25398,49,self-employed,married,tertiary,no,202,yes,no,cellular,18,nov,139,1,166,3,other,no
cl/13635,47,self-employed,married,secondary,no,424,no,yes,cellular,9,jul,432,1,-1,0,,no
cl/8635,54,admin.,married,primary,no,976,yes,no,,3,jun,137,3,-1,0,,no
cl/27996,58,technician,married,secondary,no,1,no,no,cellular,28,jan,536,2,-1,0,,no
cl/41180,22,student,single,tertiary,no,691,no,no,cellular,19,aug,338,1,-1,0,,yes
cl/26833,34,admin.,single,secondary,no,4436,yes,no,cellular,20,nov,292,2,178,6,failure,no
cl/16221,30,admin.,single,secondary,no,98,yes,no,cellular,23,jul,100,5,-1,0,,no
cl/7325,39,management,married,tertiary,no,0,yes,no,,29,may,184,2,-1,0,,no
cl/16655,27,technician,divorced,secondary,no,162,yes,no,cellular,24,jul,203,1,-1,0,,no
cl/31675,38,admin.,married,secondary,no,271,no,no,cellular,7,apr,60,3,-1,0,,no
cl/24268,44,management,married,tertiary,no,1034,no,no,cellular,17,nov,73,1,-1,0,,no
cl/37343,31,blue-collar,married,secondary,no,864,yes,yes,cellular,13,may,127,1,-1,0,,no
cl/18143,31,technician,divorced,secondary,no,-174,no,yes,cellular,30,jul,113,10,-1,0,,no
cl/10518,40,services,married,secondary,no,256,yes,no,,16,jun,95,6,-1,0,,no
cl/34185,29,student,single,secondary,no,1854,no,no,telephone,4,may,390,3,-1,0,,no
cl/37014,27,blue-collar,single,secondary,no,2,no,no,telephone,13,may,15,7,366,10,other,no
cl/26608,33,admin.,single,secondary,no,21854,yes,no,cellular,20,nov,215,2,-1,0,,no
cl/36561,37,services,married,primary,no,0,yes,no,cellular,12,may,631,1,344,1,success,no
cl/18712,54,self-employed,married,tertiary,no,368,no,no,telephone,31,jul,7,4,-1,0,,no
cl/36667,42,blue-collar,married,secondary,no,3,yes,no,cellular,12,may,118,1,-1,0,,no
cl/31987,35,management,single,tertiary,no,1599,yes,yes,cellular,13,apr,407,1,-1,0,,yes
cl/34157,50,admin.,single,secondary,no,2252,no,no,cellular,30,apr,652,2,-1,0,,yes
cl/21948,36,management,married,tertiary,no,356,no,no,cellular,20,aug,184,6,-1,0,,no
cl/27582,49,management,married,tertiary,no,934,no,yes,cellular,21,nov,158,4,-1,0,,no
cl/34814,32,blue-collar,single,secondary,no,53,yes,no,cellular,6,may,153,1,169,2,failure,no
cl/17052,51,management,divorced,tertiary,no,323,yes,no,cellular,25,jul,356,9,-1,0,,no
cl/41655,35,management,married,tertiary,no,611,no,no,cellular,1,oct,305,2,121,1,success,yes
cl/508,60,retired,married,secondary,yes,15,no,no,,6,may,80,1,-1,0,,no
cl/29560,52,blue-collar,single,secondary,no,894,no,yes,cellular,3,feb,363,2,-1,0,,no
cl/31589,44,entrepreneur,single,tertiary,no,1136,yes,yes,cellular,3,apr,345,2,249,7,other,no
cl/27523,36,self-employed,married,tertiary,no,634,yes,no,cellular,21,nov,369,2,-1,0,,no
cl/33341,29,blue-collar,married,secondary,no,2378,yes,yes,cellular,20,apr,239,1,276,6,failure,no
cl/10054,38,admin.,single,secondary,no,4023,no,no,,11,jun,339,2,-1,0,,no
cl/2251,40,technician,married,secondary,no,2576,yes,yes,,12,may,10,11,-1,0,,no
cl/3558,60,retired,single,tertiary,no,7440,yes,no,,15,may,92,3,-1,0,,no
cl/42807,26,admin.,single,secondary,no,338,no,no,cellular,29,jan,245,1,92,3,success,no
cl/26740,38,technician,married,secondary,no,7696,yes,no,cellular,20,nov,386,2,-1,0,,no
cl/43344,42,unemployed,married,secondary,no,0,yes,yes,cellular,23,mar,158,1,330,12,failure,no
cl/37702,40,admin.,single,primary,no,846,yes,no,cellular,14,may,204,1,-1,0,,no
cl/21518,45,self-employed,married,secondary,no,571,yes,no,cellular,19,aug,361,5,-1,0,,no
cl/35657,33,technician,single,secondary,no,3806,yes,no,cellular,8,may,95,3,-1,0,,no
cl/40934,26,student,single,secondary,no,374,no,no,telephone,12,aug,478,2,-1,0,,no
cl/9079,60,management,married,tertiary,no,13360,no,yes,,5,jun,264,1,-1,0,,no
cl/31660,37,admin.,married,secondary,no,1207,yes,no,telephone,6,apr,1353,2,138,2,success,yes
cl/41074,57,retired,married,secondary,no,479,no,no,telephone,14,aug,82,2,-1,0,,no
cl/26398,39,blue-collar,single,secondary,no,519,yes,yes,cellular,20,nov,149,1,155,14,failure,no
cl/10533,57,blue-collar,divorced,primary,no,3111,no,no,,16,jun,92,6,-1,0,,no
cl/5014,28,technician,single,secondary,no,2034,yes,no,,21,may,196,1,-1,0,,no
cl/17565,49,self-employed,married,secondary,no,357,no,no,cellular,29,jul,179,4,-1,0,,no
cl/10301,41,services,married,secondary,no,4283,yes,no,,12,jun,112,1,-1,0,,no
cl/39466,20,student,single,secondary,no,162,no,no,cellular,25,may,106,2,-1,0,,no
cl/23496,57,management,married,tertiary,no,561,no,no,cellular,28,aug,54,8,-1,0,,no
cl/41260,35,admin.,single,secondary,no,1810,yes,no,cellular,25,aug,52,2,92,2,failure,no
cl/20150,32,management,single,secondary,no,67,no,no,cellular,11,aug,55,2,-1,0,,no
cl/16957,46,admin.,married,unknown,no,0,yes,no,cellular,25,jul,49,1,-1,0,,no
cl/42112,32,student,married,secondary,no,833,yes,no,telephone,2,nov,227,5,164,3,other,no
cl/33915,42,technician,single,unknown,no,11115,no,no,cellular,30,apr,328,1,-1,0,,yes
cl/28304,46,admin.,married,secondary,no,466,yes,no,cellular,29,jan,169,1,-1,0,,no
cl/40268,55,blue-collar,married,secondary,no,4577,no,no,cellular,15,jun,24,1,-1,0,,no
cl/2473,47,admin.,married,secondary,no,3960,yes,no,,13,may,110,1,-1,0,,no
cl/42136,64,management,married,unknown,no,2352,no,no,cellular,3,nov,181,4,183,7,success,yes
cl/1845,39,services,married,unknown,no,-516,yes,no,,9,may,86,2,-1,0,,no
cl/13607,34,services,married,secondary,no,81,yes,yes,cellular,9,jul,90,1,-1,0,,no
cl/6273,36,services,single,secondary,yes,-455,no,no,,27,may,124,1,-1,0,,no
cl/35172,29,admin.,divorced,secondary,no,504,yes,no,cellular,7,may,203,1,-1,0,,no
cl/38704,29,management,single,tertiary,no,1273,yes,no,cellular,15,may,44,9,-1,0,,no
cl/41321,32,admin.,married,secondary,no,31,no,no,cellular,28,aug,125,2,95,1,failure,no
cl/1686,25,admin.,single,secondary,no,131,yes,yes,,9,may,237,1,-1,0,,no
cl/3295,40,entrepreneur,married,secondary,no,0,yes,yes,,15,may,435,1,-1,0,,no
cl/8684,56,admin.,divorced,primary,no,207,yes,no,,3,jun,88,4,-1,0,,no
cl/10791,41,technician,married,secondary,no,130,no,no,,17,jun,160,3,-1,0,,no
cl/27991,29,self-employed,single,secondary,no,0,no,no,cellular,28,jan,132,2,-1,0,,no
cl/454,34,blue-collar,married,secondary,no,270,yes,yes,,6,may,159,1,-1,0,,no
cl/36429,44,blue-collar,single,secondary,no,184,yes,no,cellular,11,may,196,2,-1,0,,no
cl/41427,60,retired,married,secondary,no,5267,no,no,cellular,4,sep,520,1,-1,0,,yes
cl/17385,46,services,married,secondary,no,-204,yes,yes,cellular,28,jul,234,15,-1,0,,no
cl/27475,32,admin.,single,secondary,no,540,yes,no,cellular,21,nov,379,2,-1,0,,no
cl/33671,26,student,single,tertiary,no,5169,yes,no,cellular,20,apr,639,2,-1,0,,no
cl/27556,33,blue-collar,single,secondary,no,-367,yes,yes,cellular,21,nov,225,3,-1,0,,no
cl/38813,31,technician,single,secondary,no,1447,yes,no,cellular,18,may,236,3,178,15,failure,no
cl/10028,39,blue-collar,married,primary,no,1387,no,no,,9,jun,52,3,-1,0,,no
cl/33438,27,blue-collar,married,secondary,no,4333,no,no,cellular,20,apr,163,1,-1,0,,yes
cl/9308,52,blue-collar,married,primary,no,-133,no,no,,5,jun,96,2,-1,0,,no
cl/26537,38,management,married,tertiary,no,5506,no,no,cellular,20,nov,74,1,-1,0,,no
cl/11562,36,self-employed,single,tertiary,no,1923,no,no,,19,jun,219,1,-1,0,,no
cl/44291,28,admin.,single,tertiary,no,313,no,yes,cellular,26,jul,461,2,326,4,failure,no
cl/6190,22,technician,single,secondary,no,356,yes,no,,27,may,518,2,-1,0,,no
cl/1564,53,management,married,tertiary,no,2124,yes,no,,8,may,123,2,-1,0,,no
cl/13712,39,services,married,secondary,no,0,yes,no,telephone,10,jul,29,1,-1,0,,no
cl/16228,48,retired,married,tertiary,no,4,no,yes,cellular,23,jul,70,5,-1,0,,no
cl/30953,52,management,married,tertiary,no,1646,no,yes,cellular,9,feb,92,3,-1,0,,no
cl/16695,49,management,married,secondary,no,27,yes,no,cellular,24,jul,63,2,-1,0,,no
cl/19084,49,management,married,tertiary,no,2139,no,no,cellular,5,aug,278,1,-1,0,,no
cl/34490,48,blue-collar,single,secondary,no,0,yes,no,cellular,5,may,95,1,-1,0,,no
cl/37131,32,blue-collar,married,primary,no,50,yes,no,cellular,13,may,275,1,370,2,failure,no
cl/3594,55,technician,married,tertiary,no,874,yes,no,,15,may,314,11,-1,0,,no
cl/30210,53,admin.,married,secondary,no,264,yes,no,cellular,5,feb,159,1,-1,0,,no
cl/44416,30,housemaid,single,tertiary,no,19,no,no,cellular,4,aug,139,1,92,5,success,yes
cl/39278,30,blue-collar,single,secondary,no,583,no,no,cellular,18,may,453,2,-1,0,,no
cl/12615,31,blue-collar,married,secondary,no,33,no,no,,4,jul,165,2,-1,0,,no
cl/23666,30,technician,married,tertiary,no,0,no,no,cellular,28,aug,140,9,-1,0,,no
cl/28709,47,technician,divorced,tertiary,no,405,yes,no,cellular,30,jan,236,1,260,1,failure,no
cl/39290,32,admin.,divorced,secondary,yes,5,yes,yes,cellular,18,may,82,3,363,2,other,no
cl/33288,35,management,single,tertiary,no,62,yes,no,cellular,20,apr,213,3,-1,0,,yes
cl/20160,52,blue-collar,married,primary,no,0,no,no,cellular,11,aug,179,4,-1,0,,no
cl/34120,30,student,single,secondary,no,25,no,no,telephone,30,apr,44,1,-1,0,,no
cl/7841,55,admin.,married,secondary,no,420,yes,no,,30,may,41,3,-1,0,,no
cl/23061,47,blue-collar,married,secondary,no,581,yes,no,cellular,26,aug,79,6,-1,0,,no
cl/14014,40,services,married,primary,no,352,yes,no,cellular,10,jul,258,1,-1,0,,no
cl/36386,37,management,married,tertiary,no,0,yes,no,cellular,11,may,148,2,-1,0,,no
cl/30336,27,admin.,single,secondary,no,424,no,no,cellular,5,feb,248,4,189,13,other,no
cl/1835,40,technician,single,secondary,no,360,yes,no,,9,may,73,1,-1,0,,no
cl/37801,25,services,single,secondary,no,-107,yes,no,cellular,14,may,156,1,-1,0,,no
cl/40499,52,management,single,tertiary,no,37,no,no,cellular,7,jul,1284,1,-1,0,,no
cl/33805,58,blue-collar,married,secondary,no,3027,yes,no,cellular,24,apr,160,1,-1,0,,yes
cl/22685,32,technician,married,secondary,no,1840,yes,no,cellular,25,aug,99,13,-1,0,,no
cl/38049,47,blue-collar,single,primary,no,355,yes,no,cellular,14,may,144,3,366,1,failure,no
cl/38458,41,blue-collar,married,secondary,no,49,yes,no,cellular,15,may,342,2,-1,0,,no
cl/27163,52,entrepreneur,married,primary,no,2594,yes,no,telephone,21,nov,425,1,-1,0,,no
cl/23287,55,admin.,married,secondary,no,1232,no,no,cellular,27,aug,97,7,-1,0,,no
cl/2426,26,admin.,single,secondary,no,92,yes,no,,13,may,259,1,-1,0,,no
cl/6007,33,blue-collar,married,secondary,no,-367,yes,yes,,26,may,221,2,-1,0,,no
cl/29286,35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,,no
cl/44041,48,admin.,single,secondary,no,1544,yes,no,telephone,30,jun,263,1,450,2,failure,yes
cl/43626,33,admin.,married,tertiary,no,79,yes,no,cellular,5,may,389,1,195,4,success,yes
cl/32535,44,admin.,divorced,secondary,no,445,yes,no,cellular,17,apr,142,1,-1,0,,no
cl/5987,33,technician,married,secondary,no,168,yes,no,,26,may,238,2,-1,0,,no
cl/29892,32,technician,married,secondary,no,6172,yes,no,cellular,4,feb,93,1,-1,0,,no
cl/44328,33,blue-collar,married,secondary,no,0,yes,no,,29,jul,331,1,-1,0,,no
cl/20984,43,management,divorced,tertiary,no,1819,no,yes,cellular,14,aug,41,2,-1,0,,no
cl/1863,33,blue-collar,divorced,primary,no,390,yes,no,,9,may,665,2,-1,0,,yes
cl/5734,38,services,married,secondary,no,25,yes,yes,,26,may,266,3,-1,0,,no
cl/13809,51,blue-collar,married,primary,no,0,yes,no,cellular,10,jul,324,1,-1,0,,no
cl/29730,59,retired,married,tertiary,no,941,no,yes,cellular,4,feb,231,1,210,1,failure,no
cl/9367,50,blue-collar,single,primary,no,1743,yes,no,,6,jun,49,5,-1,0,,no
cl/3084,32,services,married,secondary,no,162,yes,no,,14,may,297,2,-1,0,,no
cl/5240,32,management,married,tertiary,no,2737,yes,yes,,23,may,38,1,-1,0,,no
cl/15861,29,management,single,tertiary,no,872,yes,no,cellular,21,jul,173,2,-1,0,,no
cl/24574,36,management,divorced,tertiary,no,3837,yes,no,cellular,17,nov,184,1,193,1,success,no
cl/26671,38,blue-collar,married,primary,no,3289,no,no,cellular,20,nov,340,2,164,2,failure,no
cl/447,50,self-employed,married,unknown,no,-84,yes,no,,6,may,101,1,-1,0,,no
cl/250,49,admin.,married,secondary,no,428,yes,no,,5,may,50,1,-1,0,,no
cl/25972,48,blue-collar,married,secondary,no,4770,yes,yes,cellular,19,nov,616,2,-1,0,,no
cl/36224,41,blue-collar,married,primary,no,595,yes,no,cellular,11,may,54,1,-1,0,,no
cl/6796,46,blue-collar,divorced,secondary,no,1815,yes,no,,28,may,232,4,-1,0,,no
cl/44977,27,admin.,married,tertiary,no,346,no,no,cellular,11,oct,212,1,-1,0,,yes
cl/22694,49,admin.,married,secondary,no,635,no,no,cellular,25,aug,220,3,-1,0,,no
cl/15887,33,admin.,single,secondary,no,585,yes,no,cellular,21,jul,147,5,-1,0,,no
cl/29402,35,technician,married,tertiary,no,633,yes,yes,cellular,2,feb,76,3,5,3,other,no
cl/35439,44,services,married,primary,no,2386,yes,no,cellular,7,may,228,2,-1,0,,no
cl/44669,88,retired,married,primary,no,648,no,no,telephone,3,sep,318,1,-1,0,,no
cl/9914,36,blue-collar,married,secondary,no,561,yes,no,,9,jun,198,2,-1,0,,no
cl/631,32,admin.,single,tertiary,no,395,yes,no,,6,may,241,3,-1,0,,no
cl/1793,35,blue-collar,married,primary,no,108,yes,no,,9,may,200,4,-1,0,,no
cl/9817,47,technician,married,tertiary,no,4568,no,no,,9,jun,100,1,-1,0,,no
cl/28878,44,unemployed,married,unknown,no,1309,no,no,telephone,30,jan,262,2,-1,0,,no
cl/26723,34,technician,divorced,secondary,no,558,no,no,cellular,20,nov,108,2,-1,0,,no
cl/42601,27,management,single,tertiary,no,8,no,no,telephone,8,jan,176,2,-1,0,,no
cl/40973,67,technician,married,secondary,no,0,no,no,cellular,13,aug,1152,2,188,1,success,no
cl/35256,31,blue-collar,single,unknown,no,461,yes,no,cellular,7,may,462,1,-1,0,,no
cl/23039,36,management,married,tertiary,no,0,no,no,cellular,26,aug,97,3,-1,0,,no
cl/16762,31,blue-collar,married,primary,no,33,yes,no,cellular,24,jul,901,2,-1,0,,yes
cl/16971,36,housemaid,married,tertiary,no,147,yes,yes,cellular,25,jul,1269,1,-1,0,,no
cl/35736,32,blue-collar,single,primary,no,1918,yes,no,cellular,8,may,318,1,172,1,failure,no
cl/43922,62,retired,married,primary,no,1742,no,no,cellular,14,jun,167,2,98,6,other,yes
cl/9031,42,blue-collar,divorced,secondary,no,1037,no,no,,5,jun,271,1,-1,0,,no
cl/2275,45,blue-collar,married,secondary,no,27,yes,no,,12,may,299,5,-1,0,,no
cl/16304,25,management,married,tertiary,no,937,yes,no,cellular,23,jul,115,1,-1,0,,no
cl/10859,53,housemaid,married,secondary,no,1060,no,no,,17,jun,107,4,-1,0,,no
cl/13720,57,management,married,tertiary,no,1410,yes,no,cellular,10,jul,185,1,-1,0,,no
cl/43944,75,retired,married,primary,no,962,no,no,cellular,17,jun,344,1,-1,0,,no
cl/39915,26,admin.,single,secondary,no,96,no,no,cellular,2,jun,696,1,27,2,failure,no
cl/19786,31,blue-collar,married,secondary,no,379,no,no,cellular,8,aug,299,5,-1,0,,no
cl/817,31,management,divorced,tertiary,no,0,yes,no,,7,may,953,3,-1,0,,no
cl/8377,34,blue-collar,single,secondary,no,13683,yes,no,,3,jun,115,3,-1,0,,no
cl/29152,38,management,married,tertiary,no,661,yes,no,cellular,2,feb,366,1,-1,0,,no
cl/29198,28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,,no
cl/35117,34,technician,single,secondary,no,440,yes,no,cellular,6,may,445,2,345,2,failure,no
cl/4193,42,services,married,secondary,no,2993,yes,no,,19,may,136,2,-1,0,,no
cl/38215,45,admin.,married,secondary,no,215,yes,yes,cellular,15,may,14,4,-1,0,,no
cl/44226,46,technician,married,secondary,no,9299,no,no,cellular,19,jul,1148,1,276,2,other,yes
cl/6712,28,blue-collar,divorced,unknown,no,101,yes,no,,28,may,126,4,-1,0,,no
cl/34750,40,blue-collar,married,primary,no,-234,yes,no,cellular,6,may,275,1,-1,0,,no
cl/40159,31,admin.,single,tertiary,no,516,no,no,cellular,5,jun,227,1,-1,0,,no
cl/41134,22,student,single,secondary,no,948,no,no,telephone,18,aug,215,1,197,2,failure,yes
cl/36269,26,management,married,tertiary,no,5,yes,no,cellular,11,may,251,1,304,2,other,no
cl/17606,51,admin.,divorced,secondary,no,-338,yes,no,cellular,29,jul,97,2,-1,0,,no
cl/22259,34,management,single,tertiary,no,197,no,yes,cellular,21,aug,274,4,-1,0,,no
cl/3276,46,blue-collar,divorced,secondary,no,1480,yes,no,,15,may,257,1,-1,0,,no
cl/18514,57,management,married,primary,no,80,no,yes,cellular,31,jul,158,7,-1,0,,no
cl/34939,38,self-employed,single,secondary,no,592,no,no,cellular,6,may,275,1,-1,0,,no
cl/24656,48,admin.,married,secondary,no,2707,no,no,cellular,17,nov,212,2,-1,0,,no
cl/11116,60,retired,married,primary,no,0,no,no,,18,jun,104,1,-1,0,,no
cl/20559,38,technician,single,tertiary,no,508,yes,yes,cellular,12,aug,1103,2,-1,0,,yes
cl/42717,61,management,married,tertiary,no,13546,no,no,cellular,25,jan,318,2,283,3,success,no
cl/21164,30,management,single,tertiary,no,409,yes,no,cellular,14,aug,120,4,-1,0,,no
cl/4358,32,management,divorced,tertiary,no,312,yes,yes,,19,may,886,3,-1,0,,no
cl/3016,32,admin.,single,secondary,no,91,yes,no,,14,may,302,2,-1,0,,no
cl/375,49,blue-collar,single,secondary,no,143,yes,no,,6,may,83,1,-1,0,,no
cl/37403,31,blue-collar,single,secondary,no,2194,no,no,cellular,13,may,275,2,357,1,other,no
cl/11559,46,housemaid,divorced,primary,no,148,no,no,,19,jun,166,1,-1,0,,no
cl/36824,28,blue-collar,married,secondary,no,337,yes,no,cellular,12,may,450,2,-1,0,,no
cl/31748,43,blue-collar,married,secondary,no,1617,yes,no,cellular,7,apr,239,1,-1,0,,no
cl/10289,39,services,married,secondary,no,257,yes,no,,12,jun,171,1,-1,0,,no
cl/40007,39,management,married,tertiary,no,5142,no,no,cellular,3,jun,157,1,-1,0,,no
cl/35332,29,admin.,single,secondary,no,428,yes,yes,cellular,7,may,54,1,345,2,failure,no
cl/13732,35,blue-collar,married,unknown,no,1084,yes,no,cellular,10,jul,1019,1,-1,0,,no
cl/42681,65,retired,married,primary,no,2173,no,no,cellular,15,jan,543,4,276,1,failure,no
cl/26355,40,technician,married,secondary,no,4341,no,no,cellular,20,nov,290,1,-1,0,,no
cl/23564,53,management,married,tertiary,no,761,no,yes,cellular,28,aug,85,6,-1,0,,no
cl/26180,46,blue-collar,married,primary,no,5393,yes,no,cellular,20,nov,997,2,-1,0,,no
cl/35688,23,technician,single,secondary,no,4,yes,no,cellular,8,may,763,1,-1,0,,yes
cl/37159,33,management,married,secondary,no,350,yes,no,cellular,13,may,205,1,350,2,failure,no
cl/12484,40,services,single,secondary,no,-27,no,yes,,1,jul,221,1,-1,0,,no
cl/29423,59,housemaid,married,primary,no,182,no,no,cellular,3,feb,133,1,-1,0,,no
cl/31483,46,self-employed,divorced,tertiary,no,926,yes,no,cellular,1,apr,463,1,133,3,failure,no
cl/5472,39,entrepreneur,divorced,secondary,no,1202,yes,no,,23,may,364,2,-1,0,,no
cl/4285,27,technician,single,secondary,no,16,no,no,,19,may,193,1,-1,0,,no
cl/15883,32,technician,married,tertiary,no,-1053,yes,no,cellular,21,jul,357,3,-1,0,,no
cl/1319,37,blue-collar,married,secondary,no,105,yes,no,,8,may,69,2,-1,0,,no
cl/36974,35,technician,single,secondary,no,399,yes,no,cellular,13,may,496,2,345,3,failure,yes
cl/29474,34,technician,married,secondary,no,2467,no,no,cellular,3,feb,368,1,-1,0,,no
cl/43568,69,retired,married,secondary,no,0,no,no,cellular,28,apr,184,2,126,2,other,yes
cl/19228,41,technician,married,secondary,no,3432,no,no,cellular,6,aug,140,3,-1,0,,no
